,品番,Year,Week_Number,在庫数（箱）,入庫数（箱）,出庫数（箱）,基準在庫日数,基準在庫枚数,箱種類,A,B,C,収容数,納入便,印刷～検収LT,検収入庫LT,入庫出庫LT,出庫回収LT,社内LT（検収～回収LT）,日量数（箱数）,仕入先名,回収かんばん数,社内LT/設計値LT,順立装置在庫量/設計値MIN,不等ピッチ係数,順立装置在庫量/設計値MAX
178,35595ECB010    ,2023,39,7.0,0.0,0.0,0.57,1.0,ＴＰ３３１フタナシ,1.0,1.0,1.78,40.0,1.0,1.83,0.18500000000000005,0.7749999999999999,0.20999999999999996,1.185,9.675,サトープレス工業（株）,50,2.078947368421053,2.6025691075046935,0.0,0.5485326353044043
179,3559850A010    ,2023,36,1.0,0.0,0.0,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100.0,1.0,1.9900000000000002,0.33999999999999986,0.6699999999999999,0.2599999999999998,1.3899999999999997,4.17,アイコー（株）,17,1.544444444444444,0.9748298921838138,0.32,0.30596666584713267
180,3559850A010    ,2023,37,1.5,0.0,0.0,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100.0,1.0,1.9749999999999999,0.33000000000000007,0.5950000000000002,0.22999999999999998,1.3400000000000003,3.72,アイコー（株）,20,1.4888888888888892,1.6391292945187514,0.32,0.40704134919529006
181,3559850A010    ,2023,38,1.0,0.0,0.0,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100.0,2.0,1.9900000000000002,0.31000000000000005,1.0100000000000002,0.2599999999999998,1.67,3.78,アイコー（株）,19,1.8555555555555554,1.0754075794726201,0.32,0.3170167376300777
182,3559850A010    ,2023,39,3.0,0.0,0.0,0.9,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.92,100.0,1.0,2.5,0.35499999999999976,1.0250000000000004,0.21999999999999975,1.7550000000000003,3.87,アイコー（株）,20,1.9500000000000004,3.1511943026407003,0.32,0.5682147162383085
183,35771ECB010    ,2023,35,41.0,0.0,4.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,1.0,0.8299999999999998,0.24,0.3600000000000001,0.15000000000000002,0.775,0.0,アイシン機工（株）,18,0.9810126582278481,inf,0.12,0.0
184,35771ECB010    ,2023,36,27.0,0.0,4.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,4.0,0.8200000000000001,0.19999999999999996,0.21999999999999997,0.11999999999999988,0.5699999999999998,102.75,アイシン機工（株）,504,0.7215189873417719,2.6632471887946343,0.12,1.083217277118892
185,35771ECB010    ,2023,37,19.0,0.0,4.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,3.0,0.8099999999999998,0.20999999999999996,0.1399999999999999,0.1299999999999999,0.55,93.0,アイシン機工（株）,438,0.6962025316455697,2.070619006102877,0.12,0.8550616881906693
186,35771ECB010    ,2023,38,26.5,0.0,3.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,3.0,0.8,0.17999999999999983,0.2400000000000001,0.1499999999999999,0.54,94.5,アイシン機工（株）,452,0.6835443037974683,2.842127842127842,0.12,1.1365036113976934
187,35771ECB010    ,2023,39,48.0,0.0,4.0,0.79,3.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,4.0,4.0,0.8099999999999998,0.2200000000000002,0.46999999999999975,0.13000000000000034,0.8700000000000001,96.75,アイシン機工（株）,487,1.1012658227848102,5.02828409805154,0.12,1.8468084617577363
188,35771ECE010    ,2023,35,57.0,0.0,4.0,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,2.0,0.7699999999999999,0.20500000000000018,0.08499999999999996,0.11999999999999988,0.3800000000000001,0.0,アイシン機工（株）,14,0.4810126582278482,inf,0.12,0.0
189,35771ECE010    ,2023,36,47.0,0.0,4.0,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,4.0,0.8200000000000001,0.18999999999999995,0.44500000000000006,0.1200000000000001,0.8150000000000001,88.16666666666667,アイシン機工（株）,404,1.0316455696202531,5.402850865988861,0.12,1.9179267213761164
190,35771ECE010    ,2023,37,47.0,0.0,3.0,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,3.0,0.8099999999999998,0.20000000000000018,0.34999999999999964,0.1399999999999999,0.76,79.16666666666667,アイシン機工（株）,371,0.9620253164556962,6.017069701280227,0.12,2.028498463033941
191,35771ECE010    ,2023,38,52.0,0.0,3.5,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,3.0,0.8,0.18500000000000005,0.2749999999999999,0.1499999999999999,0.6099999999999999,83.16666666666667,アイシン機工（株）,390,0.772151898734177,6.336998320966256,0.12,2.1349587253294118
192,35771ECE010    ,2023,39,57.0,0.0,4.0,0.79,2.0,ＴＰ３４１フタナシ,1.0,6.0,4.92,6.0,4.0,0.8049999999999999,0.2100000000000002,0.54,0.13999999999999968,0.9999999999999996,82.16666666666667,アイシン機工（株）,414,1.265822784810126,7.03086453593553,0.12,2.295273455256469
193,35847ECB010    ,2023,36,7.0,0.0,0.0,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80.0,1.0,1.93,0.1299999999999999,1.0899999999999999,0.1499999999999999,2.1800000000000006,5.2125,（株）メタルテック,27,4.274509803921569,4.6307781361117994,0.0,0.6928015743719562
194,35847ECB010    ,2023,37,5.0,0.0,0.0,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80.0,1.0,1.93,0.17000000000000037,0.9899999999999998,0.2600000000000007,1.7400000000000002,4.65,（株）メタルテック,17,3.4117647058823533,3.7078235076010375,0.0,0.5820502563815919
195,35847ECB010    ,2023,38,4.0,0.0,0.0,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80.0,1.0,1.9400000000000004,0.14999999999999947,0.7000000000000002,0.31499999999999995,2.0,4.725,（株）メタルテック,28,3.9215686274509802,2.9191753329684365,0.0,0.5075868155574873
196,35847ECB010    ,2023,39,5.0,0.0,0.0,0.51,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,80.0,1.0,1.94,0.1200000000000001,0.7400000000000002,0.3099999999999996,1.6899999999999995,4.8375,（株）メタルテック,31,3.3137254901960773,3.5641094181591373,0.0,0.5784704128690827
197,35847ECB020    ,2023,36,8.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70.0,1.0,1.93,0.1299999999999999,1.6,0.33000000000000007,1.9500000000000002,5.871428571428571,（株）メタルテック,25,3.9000000000000004,4.69838073663898,0.0,0.7364190019611813
198,35847ECB020    ,2023,37,5.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70.0,1.0,1.9349999999999998,0.16000000000000014,0.7649999999999997,0.34499999999999975,1.35,5.5928571428571425,（株）メタルテック,16,2.7,3.082749812833047,0.0,0.5583317165351327
199,35847ECB020    ,2023,38,7.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70.0,1.0,1.9400000000000004,0.14999999999999947,0.8899999999999997,0.16999999999999993,1.3099999999999996,5.4,（株）メタルテック,27,2.619999999999999,4.469987228607918,0.0,0.6903361752025603
200,35847ECB020    ,2023,39,8.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,70.0,1.0,2.0700000000000003,0.10000000000000009,0.8500000000000001,0.15000000000000036,1.1899999999999995,5.5285714285714285,（株）メタルテック,29,2.379999999999999,4.989753185422792,0.0,0.7411007794789769
201,35847ECE010    ,2023,35,21.5,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.9299999999999997,0.16000000000000014,0.020000000000000018,0.2200000000000002,0.40000000000000036,12.175,（株）メタルテック,1,0.8000000000000007,6.089357785173122,0.0,1.1391870509471995
202,35847ECE010    ,2023,36,18.0,0.0,0.5,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.93,0.1299999999999999,1.71,0.1900000000000004,2.09,13.225,（株）メタルテック,59,4.18,4.693305521152467,0.0,0.9688068145390965
203,35847ECE010    ,2023,37,16.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.93,0.1499999999999999,1.2049999999999996,0.20499999999999985,1.865,11.875,（株）メタルテック,38,3.73,4.646098003629764,0.0,0.9348607709870795
204,35847ECE010    ,2023,38,19.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.9400000000000004,0.14999999999999947,1.54,0.21999999999999975,1.8900000000000006,12.475,（株）メタルテック,61,3.780000000000001,5.2518830764978235,0.0,1.035386622401264
205,35847ECE010    ,2023,39,18.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,40.0,1.0,1.94,0.1200000000000001,1.5099999999999998,0.20000000000000018,1.9500000000000002,12.325,（株）メタルテック,63,3.9000000000000004,5.036021542981045,0.0,1.001264288463609
206,35847ECE020    ,2023,35,16.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.9299999999999997,0.16000000000000014,0.20500000000000007,0.355,0.7200000000000002,4.058333333333334,（株）メタルテック,2,1.4693877551020413,13.594845287828363,0.0,0.8960525659216451
207,35847ECE020    ,2023,36,14.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.93,0.1200000000000001,1.6999999999999993,0.20000000000000018,2.12,8.816666666666666,（株）メタルテック,37,4.326530612244898,5.4755231080112114,0.0,0.9502462527454651
208,35847ECE020    ,2023,37,12.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.93,0.1499999999999999,1.8949999999999998,0.19500000000000028,3.08,7.916666666666667,（株）メタルテック,24,6.285714285714286,5.226860254083484,0.0,0.8863048013203421
209,35847ECE020    ,2023,38,14.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.9400000000000004,0.14999999999999947,1.9549999999999996,0.23000000000000043,2.33,8.316666666666666,（株）メタルテック,40,4.755102040816327,5.80471287402391,0.0,0.9630456760398798
210,35847ECE020    ,2023,39,12.0,0.0,0.0,0.49,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,60.0,1.0,1.94,0.1200000000000001,1.54,0.20999999999999996,1.9500000000000002,8.216666666666667,（株）メタルテック,43,3.9795918367346945,5.036021542981045,0.0,0.8782508932453365
211,35882ECB010    ,2023,35,12.5,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,1.9299999999999997,0.16000000000000014,0.31500000000000017,0.08499999999999996,0.5600000000000003,3.93,（株）メタルテック,2,1.1200000000000006,10.967798543476352,0.0,0.828127253743925
212,35882ECB010    ,2023,36,10.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,1.93,0.1299999999999999,0.7850000000000001,0.2549999999999999,1.5300000000000005,8.22,（株）メタルテック,40,3.060000000000001,4.194982800570517,0.0,0.7796673483419287
213,35882ECB010    ,2023,37,7.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,1.93,0.17000000000000037,0.5899999999999999,0.27999999999999936,1.4100000000000001,7.44,（株）メタルテック,25,2.8200000000000003,3.2443455691509087,0.0,0.633120587288009
214,35882ECB010    ,2023,38,7.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,1.9400000000000004,0.14999999999999947,0.79,0.23999999999999977,1.6399999999999997,7.56,（株）メタルテック,43,3.2799999999999994,3.1928480204342273,0.0,0.628882901567721
215,35882ECB010    ,2023,39,8.0,0.0,0.0,0.5,1.0,ＴＰ３３２フタナシ,1.0,1.0,1.9,50.0,1.0,2.0700000000000003,0.1200000000000001,0.5700000000000003,0.21999999999999975,1.1400000000000001,7.74,（株）メタルテック,45,2.2800000000000002,3.5641094181591373,0.0,0.6842806541160288
216,36108ECB010    ,2023,36,5.0,0.0,0.0,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150.0,1.0,1.295,0.2699999999999996,0.40500000000000047,0.24499999999999966,1.3199999999999998,2.76,（株）オーハシテクニカ,10,2.0624999999999996,6.099643780803202,0.0,0.5557010392729351
217,36108ECB010    ,2023,37,3.0,0.0,0.0,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150.0,1.0,1.3,0.28000000000000025,0.5,0.5499999999999998,1.5499999999999998,2.48,（株）オーハシテクニカ,13,2.4218749999999996,4.0729879439556855,0.0,0.44930439071943173
218,36108ECB010    ,2023,38,3.0,0.0,0.0,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150.0,1.0,1.29,0.2599999999999998,1.79,0.5999999999999996,2.6000000000000005,2.52,（株）オーハシテクニカ,13,4.062500000000001,4.008337341670675,0.0,0.450833771413038
219,36108ECB010    ,2023,39,3.0,0.0,0.0,0.64,1.0,ＴＰ３３１．５フタナシ,1.0,1.0,1.97,150.0,1.0,1.2999999999999998,0.2999999999999998,1.1800000000000006,0.5500000000000007,2.58,2.58,（株）オーハシテクニカ,13,4.03125,3.915120194189962,0.0,0.452890332912635
220,39171ECB010    ,2023,39,11.0,0.0,1.0,0.62,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,16.0,11.0,0.8900000000000001,0.009999999999999787,0.44999999999999973,0.10999999999999988,0.57,24.1875,（株）アイシン福井,111,0.9193548387096774,5.277915223486723,,1.4676249820473173
221,39171ECE010    ,2023,39,21.0,0.0,1.0,0.63,3.0,Aﾊﾟﾚﾌﾀﾅｼ,1.0,24.0,19.68,20.0,12.0,0.835,0.010000000000000009,0.8199999999999998,0.11000000000000032,1.0199999999999998,24.55,（株）アイシン福井,112,1.6190476190476186,9.927239636473937,,1.7244697565149807
222,41310ECB010    ,2023,35,68.5,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,1.0,0.9600000000000001,0.6699999999999999,0.11999999999999988,0.1100000000000001,0.8499999999999999,0.0,（株）オンド,26,1.2318840579710144,inf,0.05,0.0
223,41310ECB010    ,2023,36,55.0,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,2.0,1.02,0.45999999999999996,0.21999999999999997,0.09000000000000008,0.79,205.5,（株）オンド,979,1.1449275362318843,2.1411192214111923,0.05,0.8621889797716468
224,41310ECB010    ,2023,37,47.0,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,2.0,0.9999999999999999,0.29000000000000004,0.16999999999999993,0.08000000000000007,0.73,186.0,（株）オンド,804,1.0579710144927537,2.021505376344086,0.05,0.8128463569754899
225,41310ECB010    ,2023,38,57.5,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,2.0,1.0099999999999998,0.22999999999999998,0.31000000000000005,0.10000000000000009,0.7600000000000002,189.0,（株）オンド,876,1.1014492753623193,2.433862433862434,0.05,0.9723701045963332
226,41310ECB010    ,2023,39,82.5,0.0,9.0,0.69,2.0,サンボックス＃２４Ａフタアリ,1.0,4.0,4.0,2.0,2.0,1.01,0.3899999999999999,0.3600000000000001,0.09000000000000008,0.8899999999999999,193.5,（株）オンド,957,1.289855072463768,3.4108527131782944,0.05,1.342317855318505
227,41310ECE010    ,2023,36,136.0,0.0,12.0,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2.0,2.0,1.0299999999999998,0.6000000000000001,0.4700000000000001,0.08999999999999986,1.1,264.5,（株）オンド,1196,1.5714285714285716,4.113421550094518,0.05,1.6294563231915093
228,41310ECE010    ,2023,37,152.5,0.0,12.0,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2.0,2.0,0.995,0.51,0.5399999999999999,0.08999999999999986,1.18,237.5,（株）オンド,988,1.6857142857142857,5.136842105263158,0.05,1.9964171288800083
229,41310ECE010    ,2023,38,145.0,0.0,12.0,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2.0,2.0,1.0099999999999998,0.30999999999999983,0.6700000000000004,0.10000000000000053,1.23,249.5,（株）オンド,1148,1.7571428571428573,4.649298597194389,0.05,1.8239154628858223
230,41310ECE010    ,2023,39,132.0,0.0,12.0,0.7,3.0,ｻﾝﾎﾞｯｸｽ＃24Aﾌﾀｱﾘ,1.0,4.0,4.0,2.0,2.0,1.01,0.5349999999999996,0.43999999999999995,0.09999999999999964,1.3000000000000003,246.5,（株）オンド,1206,1.8571428571428577,4.283975659229209,0.05,1.6872464793936117
231,5040056001E    ,2023,36,5.0,0.0,0.0,0.58,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300.0,1.0,1.83,0.2599999999999998,0.6000000000000001,0.7400000000000002,1.7500000000000002,6.85,サトープレス工業（株）,29,3.0172413793103456,2.6256367169038493,0.0,0.5092615986281306
232,5040056001E    ,2023,37,5.0,0.0,0.0,0.58,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300.0,1.0,1.8399999999999999,0.18999999999999995,0.7150000000000003,0.73,1.795,6.85,サトープレス工業（株）,30,3.094827586206897,2.6256367169038493,0.0,0.5092615986281306
233,5040056001E    ,2023,38,5.0,0.0,0.0,0.58,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300.0,1.0,1.8199999999999998,0.18000000000000016,0.56,0.8599999999999994,1.8000000000000003,6.3,サトープレス工業（株）,35,3.10344827586207,2.8548589699668834,0.0,0.5279909675378709
234,5040056001E    ,2023,39,6.0,0.0,0.0,0.58,3.0,AW131ﾌﾀﾅｼ,1.0,1.0,1.78,300.0,1.0,1.83,0.16999999999999993,0.8500000000000001,0.4900000000000002,1.8699999999999999,7.0,サトープレス工業（株）,31,3.2241379310344827,3.083247687564234,0.0,0.5750845929931883
235,82125ECB010    ,2023,36,5.0,0.0,0.0,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100.0,1.0,1.85,0.18999999999999995,1.875,0.3149999999999997,2.42,4.140000000000001,矢崎総業（株）,16,4.172413793103448,4.328779457344207,0.0,0.5763170934188981
236,82125ECB010    ,2023,37,3.0,0.0,0.0,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100.0,1.0,1.85,0.20999999999999996,0.7450000000000001,0.5349999999999999,1.62,3.72,矢崎総業（株）,20,2.7931034482758625,2.8905075731298413,0.0,0.4414031718084996
237,82125ECB010    ,2023,38,3.0,0.0,0.0,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100.0,1.0,1.8399999999999999,0.20999999999999952,0.79,0.5300000000000002,1.5499999999999998,3.78,矢崎総業（株）,19,2.672413793103448,2.844626500540479,0.0,0.44029416636823726
238,82125ECB010    ,2023,39,3.0,0.0,0.0,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100.0,1.0,1.85,0.2200000000000002,0.865,0.4950000000000001,1.8,3.87,矢崎総業（株）,20,3.1034482758620694,2.7784723958767468,0.0,0.43847005313963605
239,82125ECE010    ,2023,36,8.0,0.0,0.0,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100.0,1.0,1.85,0.18999999999999995,1.67,0.1299999999999999,2.04,5.29,矢崎総業（株）,23,3.517241379310345,5.42038471180492,0.0,0.7289370421718377
240,82125ECE010    ,2023,37,7.0,0.0,0.0,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100.0,1.0,1.85,0.18999999999999995,0.6799999999999997,0.2250000000000003,1.25,4.75,矢崎総業（株）,26,2.1551724137931036,5.282022259950953,0.0,0.681628592139926
241,82125ECE010    ,2023,38,6.0,0.0,0.0,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100.0,1.0,1.8399999999999999,0.18999999999999995,1.345,0.3500000000000001,1.935,4.99,矢崎総業（株）,24,3.3362068965517246,4.309694658133471,0.0,0.6283252373423486
242,82125ECE010    ,2023,39,5.0,0.0,0.0,0.58,1.0,ＴＰ３３２フタアリ,1.0,1.0,1.79,100.0,1.0,1.85,0.2200000000000002,1.155,0.3200000000000003,1.7599999999999998,5.05,矢崎総業（株）,24,3.0344827586206895,3.548741970971291,0.0,0.5648924768295907
243,82821CWA030    ,2023,36,10.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200.0,1.5,3.2800000000000002,0.29000000000000004,2.83,0.3400000000000003,3.425,4.725,石黒ゴム工業（株）,14,4.126506024096385,9.122422915526363,0.29,0.8531569384795592
244,82821CWA030    ,2023,37,9.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200.0,1.0,1.8499999999999999,0.25,2.6300000000000003,0.33999999999999986,3.8499999999999996,4.225,石黒ゴム工業（株）,23,4.63855421686747,9.181799632728016,0.29,0.7822312090505545
245,82821CWA030    ,2023,38,10.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200.0,1.5,1.8499999999999999,0.31999999999999995,3.36,0.29000000000000004,4.06,4.385,石黒ゴム工業（株）,22,4.8915662650602405,9.829748751621906,0.29,0.816893437878681
246,82821CWA030    ,2023,39,11.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,200.0,1.5,1.8499999999999999,0.3400000000000003,2.845,0.2799999999999998,3.9800000000000004,4.39,石黒ゴム工業（株）,22,4.795180722891567,10.80040845181054,0.29,0.8323932050011984
247,82821ECB010    ,2023,36,5.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400.0,2.0,3.27,0.29000000000000004,2.6499999999999995,0.7199999999999998,3.6399999999999997,2.3625,石黒ゴム工業（株）,7,4.385542168674698,9.122422915526363,0.29,0.4797636684694313
248,82821ECB010    ,2023,37,5.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400.0,1.0,1.8499999999999999,0.26,2.38,0.75,3.96,2.115,石黒ゴム工業（株）,11,4.771084337349397,10.18994049074753,0.29,0.44040483633872196
249,82821ECB010    ,2023,38,5.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400.0,2.0,1.8499999999999999,0.31999999999999984,3.7100000000000004,0.6800000000000006,4.56,2.1925,石黒ゴム工業（株）,11,5.493975903614458,9.829748751621906,0.29,0.45307815059073125
250,82821ECB010    ,2023,39,6.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,400.0,1.0,2.565,0.26,2.34,0.8349999999999995,4.59,2.1937499999999996,石黒ゴム工業（株）,10,5.530120481927711,11.788977306218685,0.29,0.4616968659608009
251,82821ECB020    ,2023,36,11.0,0.0,0.0,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200.0,1.0,3.27,0.30000000000000027,2.59,0.5099999999999998,3.3999999999999995,4.725,石黒ゴム工業（株）,15,3.9080459770114935,10.034665207079,0.29,0.8707067582039311
252,82821ECB020    ,2023,37,10.0,0.0,0.0,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200.0,2.0,1.8499999999999999,0.2400000000000002,2.8649999999999993,0.4950000000000001,4.369999999999999,4.23,石黒ゴム工業（株）,22,5.022988505747126,10.18994049074753,0.29,0.7989491906578594
253,82821ECB020    ,2023,38,10.0,0.0,0.0,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200.0,1.5,1.8499999999999999,0.30999999999999994,3.0949999999999998,0.5449999999999999,4.619999999999999,4.385,石黒ゴム工業（株）,22,5.310344827586206,9.829748751621906,0.29,0.816893437878681
254,82821ECB020    ,2023,39,12.0,0.0,0.0,0.87,1.0,ＴＰ１３１フタナシ,1.0,2.0,3.64,200.0,2.0,1.8499999999999999,0.3799999999999999,3.07,0.5099999999999998,4.300000000000001,4.39,石黒ゴム工業（株）,23,4.942528735632185,11.782263765611498,0.29,0.8452630612243708
255,82821ECB040    ,2023,36,4.0,0.0,0.0,0.83,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100.0,1.0,1.8499999999999999,0.30499999999999994,0.7699999999999999,0.5150000000000001,1.84,4.11,石黒ゴム工業（株）,16,2.216867469879518,4.194982800570517,0.29,0.6196283258080234
256,82821ECB040    ,2023,37,4.0,0.0,0.0,0.83,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100.0,1.5,1.8499999999999999,0.26,1.0550000000000002,0.4549999999999996,1.755,3.72,石黒ゴム工業（株）,20,2.1144578313253013,4.634779384501297,0.29,0.5987325384938736
257,82821ECB040    ,2023,38,4.0,0.0,0.0,0.83,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100.0,1.0,1.8499999999999999,0.31999999999999984,1.1100000000000003,0.3999999999999999,2.0,3.78,石黒ゴム工業（株）,19,2.4096385542168677,4.561211457763181,0.29,0.6023904547984739
258,82821ECB040    ,2023,39,5.0,0.0,0.0,0.83,1.0,ＴＰ３４２フタナシ,1.0,2.0,3.64,100.0,2.0,1.8499999999999999,0.3599999999999999,1.2400000000000002,0.3799999999999999,2.0300000000000002,3.87,石黒ゴム工業（株）,20,2.4457831325301207,5.568920965873652,0.29,0.6495682154019367
259,82821ECB050    ,2023,36,19.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100.0,2.0,1.8499999999999999,0.31999999999999984,2.0999999999999996,0.20999999999999996,2.85,9.45,石黒ゴム工業（株）,33,3.433734939759036,8.666301769750046,0.29,1.3704754522281775
260,82821ECB050    ,2023,37,17.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100.0,1.0,1.8499999999999999,0.2400000000000002,2.05,0.20999999999999996,2.5599999999999996,8.45,石黒ゴム工業（株）,45,3.08433734939759,8.671699653132015,0.29,1.2763529673498397
261,82821ECB050    ,2023,38,18.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100.0,1.5,1.8499999999999999,0.31499999999999984,2.595,0.22000000000000042,3.395,8.77,石黒ゴム工業（株）,44,4.090361445783133,8.846773876459716,0.29,1.3167256312981481
262,82821ECB050    ,2023,39,19.0,0.0,0.0,0.83,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,100.0,2.0,1.8499999999999999,0.3400000000000003,2.4999999999999996,0.2699999999999996,3.395,8.78,石黒ゴム工業（株）,46,4.090361445783133,9.327625481109104,0.29,1.3421277567421697
263,82821ECE010    ,2023,36,34.0,0.0,0.0,1.07,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,50.0,1.0,3.29,0.2999999999999998,3.815,0.17000000000000037,4.335,10.56,石黒ゴム工業（株）,26,4.0514018691588785,13.878004179728315,0.29,1.7271153500521725
264,82821ECE010    ,2023,37,33.0,0.0,0.0,1.07,1.0,ＴＰ３３２フタナシ,1.0,2.0,3.64,50.0,2.0,1.8499999999999999,0.2400000000000002,5.01,0.14999999999999947,5.57,9.5,石黒ゴム工業（株）,50,5.205607476635514,14.97277676950998,0.29,1.6338431886135065
